Price,Weight,Type
22552.9481,55881.66349,1
22728.164409999998,54386.1374,1
23279.17335,56320.81975,1
22070.28123,56155.32691,1
22817.53267,56473.517420000004,1
25160.867980000003,62134.75841,0
22514.40151,54439.741070000004,1
23280.20512,55187.92136,1
23870.839819999997,60072.47527,0
23289.29913,56979.61114,1
24543.20316,57495.6797,0
23530.58279,56180.11997000001,1
22568.40739,57134.132229999996,1
22269.66385,54963.29511,1
22955.56961,56650.344410000005,1
23676.800619999998,56117.59622000001,0
24036.582980000003,62599.9707,0
24062.73974,58638.77077,0
24423.79966,61487.72725,0
22533.43375,56205.2921,1
24129.108930000002,60358.28698,0
22792.46732,55926.28572000001,1
24683.8978,59425.905829999996,0
24359.89164,59561.24868,0
24847.69675,60060.58279,0
24616.25533,61379.04406,0
23568.041269999998,61328.555360000006,0
24033.70981,58558.06149,0
23000.59945,57194.19586,1
23824.71516,59736.60665,0
24276.86671,59950.392779999995,0
23264.72597,58673.00316,1
24077.62737,59626.63466,0
22843.08105,57877.36879,1
22668.91619,56974.185710000005,1
23617.03461,59759.0559,0
22845.56032,56073.60837,1
22680.47835,54700.95519,1
22324.73429,55877.1982,1
23482.05425,56582.352770000005,1
24319.605519999997,59717.983029999996,0
22660.57235,54487.71885,1
22687.029469999998,56997.231289999996,1
22603.19167,57678.321729999996,1
24348.1624,61036.852779999994,0
23906.349580000002,59778.55057000001,0
24821.129269999998,61472.41338,0
23925.62931,60605.452410000005,0
23732.33181,58448.772070000006,0
23130.27358,56345.913029999996,1
23562.25141,62697.6425,0
24492.47325,60867.45457,0
24009.07815,60845.588189999995,0
22333.44048,57580.52702,1
22612.38045,58047.4753,1
24143.52118,59720.96772000001,0
23589.20001,59738.06299,0
23636.319,60508.20529,0
22365.34215,55904.33105,1
21469.08191,55320.55286,1
22760.42888,56663.58052999999,1
22751.87459,55787.547810000004,1
22931.421609999998,56531.6245,1
23658.01183,59822.24805,0
24440.03339,61987.34965,0
22632.610259999998,55396.60861,1
23836.54739,55152.116689999995,1
24530.042,61018.108439999996,0
24073.004409999998,61789.744510000004,0
23775.14038,61568.11155,0
25004.73456,58632.04769,0
22926.24756,56473.535079999994,1
23461.131019999997,57122.71055,1
22425.31494,54665.28182999999,1
23062.253819999998,56254.053139999996,1
24704.38969,59192.057839999994,0
23550.25069,60327.63857,0
23829.6939,59295.26141,0
23346.21698,55296.8419,1
23382.43633,61680.74667000001,0
23942.90378,60486.35372000001,0
24154.402469999997,60635.63891,0
24488.52648,60157.00677000001,0
23865.94816,58682.67152999999,0
23197.56874,55080.79519,1
22996.84455,57594.446429999996,1
24188.81755,57824.682629999996,0
23014.346680000002,56332.10702,1
24303.185230000003,59287.38307999999,0
22557.3071,56674.30301,1
22767.72902,56226.746979999996,1
22637.65953,55611.536960000005,1
23925.63789,59655.33252999999,0
23824.485080000002,58652.12756,0
24027.14373,60217.29479,0
22879.08947,57056.80315,1
22829.254680000002,54165.30505,1
23167.81491,56546.00591,1
22736.908880000003,56465.9589,1
23774.86596,59016.662110000005,0
22147.419169999997,56662.79835,1
23017.06725,56207.07423,1
24365.35469,58739.21555,0
22910.238719999998,55071.63352,1
23720.340930000002,60966.05677,0
23128.30676,57540.74247999999,1
24681.017480000002,61310.076010000004,0
23778.65223,54913.13831,1
23554.963819999997,60880.719710000005,0
22916.25905,56873.180179999996,1
23101.56485,56516.01846,1
23110.65282,55882.23522,1
22659.19569,54647.9356,1
22011.44841,56428.13688,1
23947.51069,60975.2056,0
23126.54608,56630.93675,1
24021.68879,59115.05006,0
23463.45571,57197.672060000004,1
22265.58741,53119.101610000005,1
23180.42439,56814.97841,1
23871.87829,62300.70637000001,0
23492.217119999998,59971.80987999999,0
23065.499219999998,54750.26872000001,1
23538.13919,60071.095579999994,0
22684.07175,58804.952639999996,1
24005.6275,60337.94847,0
24182.70184,59877.5894,0
23490.66791,57374.747610000006,1
23074.717780000003,54052.62575,1
22963.86869,55340.671120000006,1
23779.90215,58085.343689999994,0
22744.77987,55784.27937999999,1
23735.39617,59207.111560000005,0
22875.72435,57604.62292,1
23764.913480000003,61836.52992000001,0
23934.306080000002,60407.67842999999,0
22469.26931,56474.34074,1
22881.50597,54839.46532999999,1
22822.5194,56448.04701,1
23060.81043,55742.57592999999,1
23826.919530000003,59721.95164,0
23735.42421,54493.4668,1
24404.4937,61065.2215,0
23355.324569999997,57884.60055,1
22963.97625,57233.1326,1
23926.098619999997,60417.11006,0
24037.432419999997,60868.15689,0
23060.64999,54908.800989999996,1
22908.78006,55576.005939999995,1
24158.51384,60324.70601,0
22136.1602,55031.1187,1
22910.218409999998,55100.46751,1
23202.083580000002,55597.35849,1
23207.6904,55981.73675,1
23808.13076,59477.80952,0
24295.978030000002,59605.126379999994,0
23980.8931,59568.287820000005,0
23713.26732,58178.5649,0
22922.68035,56129.94974,1
22908.54478,56611.58572999999,1
22246.147569999997,57951.383870000005,1
23083.4508,55649.05215,1
23955.6911,59792.774560000005,0
24348.20101,59176.05082999999,0
23775.26289,60248.81295,0
22893.09254,56399.08319,1
23312.17644,57150.674470000005,0
24081.04343,60854.8402,0
23097.9792,58096.206920000004,1
22798.02243,55822.106589999996,1
22876.043230000003,55181.05782,1
22971.35929,54283.518820000005,1
22621.37695,57313.86535,1
23784.42234,62225.99872,0
24317.94193,59378.493420000006,0
23184.293980000002,56434.06987000001,1
23764.28845,59433.529310000005,0
22501.914090000002,54974.91247999999,1
23198.05802,57319.501820000005,1
23649.94019,59385.80462,0
24010.05544,60210.15609,0
24509.44033,58039.00697,0
23537.581830000003,57836.840560000004,0
23366.58694,59897.23662,0
23958.85245,61057.25732999999,0
22476.91157,55684.188129999995,1
24308.16567,58944.796610000005,0
24285.21843,60014.37111,0
23520.33914,60211.74491,0
23711.983119999997,53459.00934,1
23280.09997,56161.88424,1
21872.745219999997,53759.10045,1
24244.864830000002,59447.752810000005,0
22569.79261,54974.0633,1
22845.90891,56416.803029999995,1
23967.81708,60951.957910000005,0
22206.98132,55020.695,1
23263.2958,55463.009560000006,1
24115.460619999998,59028.19845,0
23479.386919999997,60061.408520000005,0
24459.272719999997,58468.889279999996,0
22126.81638,57354.7576,1
24107.23944,60281.76267999999,0
22183.043690000002,58021.57807999999,1
23076.426519999997,58132.95897000001,1
22480.291530000002,56993.24222000001,1
24692.7577,57866.26557,0
23937.71309,61667.917460000004,0
25014.81019,59669.78664,0
22294.45938,55510.83011,1
23325.75224,60033.994810000004,0
24234.80384,60957.62371,0
23826.50749,60515.35132,0
22646.83065,55174.60816,1
24138.94103,62124.18265,0
23115.290230000002,54530.28574,1
23653.79409,59902.25504,0
22917.87547,55965.7108,1
22615.6447,58364.42307999999,1
22919.63654,56620.206889999994,1
23113.35808,60640.431410000005,0
23046.19905,56318.67204,1
22697.646119999998,55583.265120000004,1
22121.669830000003,56754.22121,1
23786.13493,60315.98347000001,0
24119.44323,58700.97403,0
24447.39503,58245.92457999999,0
22484.9451,56770.28111,1
24116.1066,59676.11893,0
22307.44067,53064.319039999995,1
23943.67382,53439.5543,1
22269.18792,56908.641560000004,1
22780.752109999998,55448.35902,1
24254.848469999997,60154.73974,0
22750.555,57689.836220000005,1
24006.393490000002,59397.12164,0
23807.5998,60050.908189999995,0
